"ST_CASE","COUNTY","CITY","DAY","MONTH","YEAR","DAY_WEEK","HOUR","MINUTE","LATITUDE","LONGITUD","WEATHER","FATALS","DRUNK_DR"
180760,7,1300,24,12,2015,5,20,24,40.53893333,-87.52634167,10,1,0
180761,89,2515,24,12,2015,5,6,57,41.57340556,-87.244625,1,1,0
180762,141,4580,25,12,2015,6,1,16,41.66841389,-86.28323611,1,1,0
180763,103,2820,20,12,2015,1,19,30,40.88744444,-86.14768611,10,1,0
180764,89,2515,11,11,2015,4,15,30,41.56323333,-87.28177778,1,1,0
180765,151,190,28,12,2015,2,12,39,41.52956944,-85.05581667,3,1,0
180766,127,4025,29,12,2015,3,17,21,41.55021111,-87.18253611,1,1,0
180767,97,2210,6,12,2015,1,18,9,39.71951111,-86.02475833,1,1,0
180768,97,2210,25,12,2015,6,0,36,39.81671389,-86.2334,10,1,1
180769,97,310,24,12,2015,5,11,20,39.70955,-86.06355278,1,1,0
180770,11,5490,30,12,2015,4,14,38,39.94966111,-86.31261944,10,1,0
180771,157,2480,2,12,2015,4,14,31,40.38344167,-86.95360833,10,1,1
180772,69,2860,14,11,2015,7,23,48,40.806075,-85.37738889,1,1,1
180773,89,1730,23,12,2015,4,22,6,41.56979444,-87.41456667,1,1,1
180774,107,3570,24,12,2015,5,13,0,39.95935556,-86.7049,1,1,0
180775,97,2210,23,12,2015,4,23,46,39.69864722,-86.14870278,2,3,0
180776,89,1310,19,12,2015,7,19,4,41.65669444,-87.46136667,1,1,0
180777,163,1480,24,11,2015,3,17,22,37.97361389,-87.55255,1,1,0
180778,95,1660,31,12,2015,5,10,52,40.21953889,-85.78939722,10,1,0
180779,97,2210,13,12,2015,1,2,37,39.86432778,-86.04603056,1,2,1
180780,97,2210,19,12,2015,7,15,21,39.71194722,-86.27030278,1,1,0
180781,97,2210,29,5,2015,6,17,46,39.84178333,-86.21175278,10,1,0
180782,109,2890,30,12,2015,4,18,54,39.50915556,-86.31939167,1,4,1
180783,133,950,3,12,2015,5,5,31,39.57558333,-86.85795556,1,1,0
180784,97,2210,25,12,2015,6,1,30,39.82916111,-86.24027778,1,2,0
180785,139,4270,22,12,2015,3,18,19,39.77002778,-85.443,10,1,0
180786,19,2270,22,10,2015,5,10,32,38.32078333,-85.74346944,1,1,0
180787,97,2210,9,12,2015,4,13,30,39.77205556,-86.09860833,1,1,0
180788,51,4060,11,1,2015,1,3,39,38.35929722,-87.56741389,1,1,1
180789,57,3590,27,12,2015,1,18,8,40.04318611,-86.07081111,10,1,0
180790,149,3620,14,6,2015,1,1,35,41.23708611,-86.73323889,10,1,0
180791,127,4960,30,10,2015,6,22,5,41.46314444,-87.03666667,1,1,0
190002,193,7850,3,1,2015,7,1,0,42.53203333,-96.38986111,1,1,1
190004,153,2260,3,1,2015,7,20,0,41.57171389,-93.59693056,1,1,1
190006,33,5370,6,1,2015,3,12,45,43.13367222,-93.25573333,10,1,0
190017,79,8880,2,2,2015,2,21,2,42.47565,-93.81345,10,1,0
190020,193,7850,11,2,2015,4,14,25,42.51225,-96.42712222,1,1,0
190022,155,1900,13,2,2015,6,22,16,41.26184722,-95.86911111,1,1,0
190027,153,2260,21,2,2015,7,2,4,41.60035833,-93.62261944,1,1,0
190029,181,6210,21,2,2015,7,17,16,41.50870278,-93.67450833,1,2,1
190034,179,6490,10,3,2015,3,16,4,41.020625,-92.40189722,1,1,0
190035,163,2080,10,3,2015,3,21,41,41.52751389,-90.62217778,1,1,0
190036,33,1590,19,3,2015,5,12,44,43.13719722,-93.35622222,10,1,0
190037,193,7850,18,3,2015,4,10,26,42.44636111,-96.37595278,10,1,0
190050,45,1630,1,4,2015,4,16,18,41.83294444,-90.21864167,1,1,1
190056,153,2260,31,3,2015,3,20,52,41.61903333,-93.56361389,1,1,1
190060,153,2260,13,4,2015,2,17,48,41.64409167,-93.53388056,1,1,0
190064,13,1330,20,4,2015,2,15,26,42.49872778,-92.45277778,10,1,0
190070,45,1630,27,4,2015,2,17,0,41.83101389,-90.22856944,1,1,0
190071,163,790,29,4,2015,4,0,17,41.54815833,-90.52080278,1,1,0
190072,61,2430,30,4,2015,5,10,30,42.49199444,-90.66509444,1,1,0
190079,155,1900,6,5,2015,4,22,0,41.25685833,-95.90682222,2,1,1
190092,103,4050,22,5,2015,6,8,12,41.68666667,-91.53986667,1,1,0
190093,153,2260,1,6,2015,2,12,37,41.61495,-93.65306111,1,1,0
190094,163,2080,2,6,2015,3,18,52,41.597675,-90.52662222,1,1,1
190098,125,4380,2,6,2015,3,16,46,41.31714444,-93.08909167,1,1,0
190106,113,1340,29,4,2015,4,19,2,41.97118611,-91.6744,1,1,1
190108,191,2130,3,5,2015,1,17,38,43.30961111,-91.79211667,1,1,0
190111,153,2260,18,6,2015,5,4,37,41.60668611,-93.64263333,10,1,1
190118,163,2080,6,7,2015,2,2,9,41.59804722,-90.58171944,1,2,1
190122,13,1330,12,7,2015,1,22,13,42.53706944,-92.42784167,1,1,0
190125,125,6650,3,6,2015,4,20,7,41.393425,-92.928625,1,1,0
190136,113,5290,11,7,2015,7,10,49,42.01651944,-91.58141389,2,1,0
190137,13,8790,29,6,2015,2,0,22,42.43591667,-92.29790833,1,1,1
190142,193,7850,29,7,2015,4,11,13,42.54763611,-96.34368333,1,1,0
190143,155,1900,2,8,2015,1,9,8,41.26783056,-95.90814722,1,1,0
190147,163,2080,6,8,2015,5,14,9,41.52042778,-90.59886944,10,1,0
190148,193,7850,8,8,2015,7,15,27,42.53935,-96.38112222,10,1,0
190153,153,2260,14,8,2015,6,9,14,41.61481667,-93.63181111,1,1,0
190156,155,1900,14,8,2015,6,2,37,41.248875,-95.90207778,1,1,1
190158,127,5320,31,5,2015,1,15,25,42.17650556,-93.00145278,1,1,0
190162,163,2080,11,8,2015,3,20,15,41.52235,-90.60718333,1,2,1
190163,163,2080,14,8,2015,6,10,45,41.53653889,-90.6764,1,1,0
190167,111,4250,17,8,2015,2,17,57,40.43341111,-91.42006944,5,2,0
190168,153,2260,19,7,2015,1,18,42,41.61398889,-93.59440556,1,1,1
190173,127,5320,30,8,2015,1,20,20,42.03817778,-92.91107222,1,1,0
190178,163,2080,16,8,2015,1,22,2,41.50808056,-90.6389,1,1,1
190185,111,4250,3,9,2015,5,7,17,40.42168333,-91.42615278,1,1,0
190186,155,1900,6,9,2015,1,12,32,41.24532222,-95.90195556,1,1,0
190187,155,1900,8,9,2015,3,6,5,41.2489,-95.90204722,2,1,0
190192,13,8790,4,8,2015,3,16,52,42.45903333,-92.32244167,1,1,0
190195,155,1900,14,9,2015,2,2,6,41.23307778,-95.88115833,1,1,0
190196,111,3030,19,9,2015,7,3,32,40.63766667,-91.349125,10,1,1
190201,127,5320,29,9,2015,3,16,0,42.0284,-92.88388889,1,1,0
190203,153,2260,3,10,2015,7,12,57,41.61471389,-93.63659167,1,1,0
190206,19,4010,3,10,2015,7,22,48,42.47245833,-91.88976111,1,1,1
190209,153,2260,16,8,2015,1,10,8,41.58443056,-93.68586944,1,1,1
190210,103,4050,29,9,2015,3,17,10,41.65799722,-91.54994722,1,1,0
190212,15,930,7,10,2015,4,21,48,42.03731111,-93.87568333,1,1,0
190214,163,2080,5,10,2015,2,2,29,41.54071389,-90.57078889,1,1,1
190218,55,5180,6,9,2015,1,21,56,42.49584444,-91.45794167,10,1,0
190222,163,2080,25,10,2015,1,16,21,41.56041944,-90.62717222,1,2,0
190223,163,2080,20,10,2015,3,22,48,41.58339167,-90.571375,10,1,0
190229,65,6280,7,9,2015,2,11,5,42.68375,-91.91554444,1,1,0
190232,153,2260,1,11,2015,1,0,0,41.62228889,-93.58128889,1,1,0
190234,193,7850,3,11,2015,3,12,54,42.51567222,-96.3877,1,2,0
190238,163,2080,18,9,2015,6,5,17,41.52351667,-90.58302778,1,1,0
190239,153,8980,26,10,2015,2,23,12,41.55003611,-93.77611389,1,1,0
190245,153,2260,15,11,2015,1,18,11,41.629,-93.54491111,1,2,1
190247,61,6660,17,11,2015,3,8,21,41.39005278,-92.90066944,2,1,0
190249,153,2260,23,11,2015,2,8,42,41.58866667,-93.66418333,1,1,1
190250,187,3020,25,11,2015,4,13,36,42.48753333,-94.19685833,10,1,0
190251,163,790,26,11,2015,5,19,56,41.58782778,-90.46126111,2,1,1
190252,101,2860,29,11,2015,1,14,4,41.00217222,-91.96506944,10,1,0
190255,13,1330,29,10,2015,5,5,32,42.50668056,-92.41126111,10,1,0
190257,155,1900,4,12,2015,6,12,42,41.23126667,-95.84303889,1,1,0
190266,155,1900,11,12,2015,6,17,20,41.26175833,-95.902075,1,1,0
190267,169,230,14,12,2015,2,7,4,42.02275833,-93.64442222,2,1,0
190271,153,280,15,7,2015,4,12,0,41.71735,-93.60045,1,1,0
190272,153,2260,15,12,2015,3,17,23,41.63571667,-93.53210833,10,1,0
190284,193,7850,18,8,2015,3,6,55,42.42631111,-96.37018056,2,1,0
200004,79,4000,10,1,2015,7,17,29,38.02826111,-97.34946389,1,1,0
200005,91,4140,11,1,2015,1,22,3,38.85991389,-94.79633333,1,1,1
200006,121,4320,14,1,2015,4,0,20,38.62113889,-94.81200278,1,1,1
200007,173,5880,16,1,2015,6,23,25,37.70990556,-97.45940833,1,1,1
200008,175,3160,24,1,2015,7,23,10,37.04935,-100.91851389,1,1,1
200011,193,1060,17,1,2015,7,17,23,39.36505278,-101.13958611,1,1,0
200012,135,415,18,1,2015,1,10,30,38.37821667,-100.18229722,1,1,0
200014,91,3080,24,1,2015,7,17,50,38.98261389,-94.70806111,1,1,0
200015,121,4320,26,1,2015,2,8,24,38.62179444,-94.95940556,1,1,0
200019,91,4285,5,1,2015,2,18,48,38.90775278,-94.69208611,1,1,0
200020,173,5880,16,1,2015,6,18,48,37.66993889,-97.32636111,1,1,1
200023,209,2820,30,1,2015,6,14,33,39.12711944,-94.64355833,1,1,0
200025,193,2020,5,2,2015,5,20,2,39.39425278,-100.90742222,1,1,1
200026,177,308,10,2,2015,3,15,11,38.95629444,-95.81712222,1,1,0
200031,91,3705,13,2,2015,6,3,58,39.04063611,-94.67104167,1,1,1
200035,121,4320,22,2,2015,1,14,30,38.52915,-94.95515,1,2,0
200039,103,5390,19,2,2015,5,0,45,39.11629444,-95.07923333,1,1,1
200041,91,4285,4,3,2015,4,15,10,38.81093611,-94.68656944,1,1,0
200042,143,1230,5,3,2015,5,14,26,39.02371389,-97.68701111,1,1,1
200044,173,4342,14,3,2015,7,15,32,37.83910278,-97.33562222,1,1,0
200045,209,2820,15,2,2015,1,1,18,39.11115833,-94.61599444,1,1,1
200050,173,5880,13,2,2015,6,6,16,37.67935,-97.29888056,1,1,0
200051,209,2820,17,2,2015,3,8,50,39.07338056,-94.75776667,1,1,0
200052,173,5880,27,3,2015,6,20,42,37.61146111,-97.36551111,1,1,0
200054,173,5880,22,3,2015,1,13,0,37.67930833,-97.23041667,1,1,0
200058,91,4285,7,3,2015,7,18,16,38.97110833,-94.70966667,1,1,0
200061,195,5590,5,4,2015,1,14,19,38.97085,-99.66281944,1,1,0
200063,209,2820,29,3,2015,1,19,11,39.09859167,-94.72857778,1,1,1
200064,209,2820,30,3,2015,2,1,44,39.11682222,-94.64944722,1,1,1
200066,147,3250,5,2,2015,5,13,50,39.58186111,-99.59970278,1,1,0
200067,87,4240,11,2,2015,4,14,59,39.2064,-95.31066944,1,1,0
200072,209,2820,7,4,2015,3,15,21,39.10064444,-94.67010833,1,1,0
200080,91,4140,11,4,2015,7,20,5,38.93930278,-94.851475,1,1,1
200083,173,5880,6,5,2015,4,21,0,37.72920556,-97.38276944,2,1,1
200087,173,5880,12,4,2015,1,15,50,37.63714722,-97.33438056,1,1,1
200088,209,2820,13,4,2015,2,21,18,39.08950833,-94.68153889,1,1,0
200091,209,2820,22,3,2015,1,22,26,39.14573056,-94.70239722,1,1,1
200092,173,5880,19,4,2015,1,12,22,37.68981667,-97.46275,1,1,0
200094,209,2820,8,5,2015,6,12,18,39.12401111,-94.65848333,1,1,0
200096,103,2975,11,5,2015,2,15,20,39.23782778,-94.90006111,1,1,0
200097,155,2660,11,5,2015,2,13,28,38.09209167,-97.92298889,1,1,0
200101,161,3490,23,5,2015,7,15,29,39.156825,-96.61733889,2,1,0
200102,177,5400,23,5,2015,7,20,14,39.06916944,-95.65644444,2,2,1
200104,113,3820,9,5,2015,7,14,28,38.21703056,-97.51903889,2,1,0
200107,191,5730,25,5,2015,2,9,41,37.27587778,-97.33833889,1,1,0
200109,67,5490,30,5,2015,7,10,35,37.67811944,-101.28998333,1,2,0
200110,15,173,30,5,2015,7,14,29,37.67941389,-97.12643333,1,1,0
200114,15,1540,9,6,2015,3,8,7,37.80300833,-96.86130278,1,1,0
200116,173,5880,11,5,2015,2,16,40,37.71369444,-97.18743056,1,1,0
200120,173,5880,8,6,2015,2,21,34,37.72295556,-97.28065556,1,1,0
200127,173,5880,15,6,2015,2,21,3,37.72277222,-97.29631667,1,1,0
200129,199,5080,19,6,2015,6,12,22,38.902675,-101.66889167,1,1,0
200138,37,4460,8,6,2015,2,10,30,37.41305833,-94.699,1,1,0
200140,91,3030,3,7,2015,6,21,13,38.95749722,-94.63043333,1,1,0
200143,199,5630,8,7,2015,4,14,0,38.90706389,-101.59938333,1,1,0
200146,209,580,12,7,2015,1,0,51,38.36186111,-98.57027778,1,1,0
200147,177,5400,12,7,2015,1,11,0,39.03678056,-95.72484722,1,1,0
200154,173,5880,19,7,2015,1,21,20,37.63861111,-97.29333056,1,1,0
200155,63,2130,21,7,2015,3,15,24,38.97118333,-100.48290556,1,1,0
200159,57,1810,23,7,2015,5,16,25,37.65058333,-99.75378056,1,1,0
200160,173,5880,24,7,2015,6,10,10,37.71216389,-97.32164722,1,1,0
200161,83,2290,24,7,2015,6,16,5,38.21112778,-99.71640278,1,1,0
200162,15,1540,25,7,2015,7,21,36,37.82233611,-96.89811944,1,1,0
200163,17,3570,26,7,2015,1,15,0,38.09288333,-96.58017222,1,1,0
200166,101,1360,30,7,2015,5,8,26,38.48206389,-100.46073056,1,1,0
200167,173,5880,31,7,2015,6,4,21,37.60596667,-97.26331389,1,1,0
200171,173,5880,1,8,2015,7,0,25,37.674075,-97.41666944,1,1,0
200173,57,1370,4,8,2015,3,2,13,37.73379167,-100.03685833,1,1,1
200174,173,5880,7,8,2015,6,3,47,37.597725,-97.33405556,1,3,0
200175,179,2580,7,8,2015,6,7,30,39.17655556,-100.44275833,5,1,1
200178,91,3080,11,8,2015,3,13,15,38.94767222,-94.89325556,1,1,0
200181,173,5880,13,8,2015,5,0,19,37.75234444,-97.36837222,1,1,0
200182,91,3080,14,8,2015,6,19,7,38.95560833,-94.80763611,1,1,1
200184,185,4870,15,8,2015,7,11,28,37.99794167,-98.75669444,1,1,0
200185,173,5880,19,8,2015,4,15,51,37.69787778,-97.22621389,1,1,0
200186,91,4140,20,8,2015,5,12,47,38.86915556,-94.80515278,1,1,0
200187,173,2090,21,8,2015,6,11,33,37.65118056,-97.58035,1,2,0
200189,173,5880,27,8,2015,5,5,39,37.67194167,-97.27721667,1,1,0
200191,173,5880,28,8,2015,6,15,1,37.61528889,-97.31582778,1,1,0
200192,63,2140,4,8,2015,3,11,3,39.11131667,-100.48820278,1,3,0
200193,23,520,10,8,2015,2,8,45,39.75652222,-101.52457778,1,1,0
200196,91,4285,26,4,2015,1,20,48,38.98920556,-94.68639444,1,1,1
200198,209,2820,27,8,2015,5,22,29,39.12195,-94.62680278,1,1,1
200199,83,2760,27,8,2015,5,21,45,38.09339722,-99.79824722,2,2,0
200202,209,2820,1,9,2015,3,1,16,39.12099722,-94.61609722,1,1,0
200204,91,3705,2,9,2015,4,1,25,39.03615,-94.66873056,1,1,0
200207,99,940,4,9,2015,6,19,15,37.04825833,-95.098075,1,1,0
200212,175,2890,6,9,2015,1,6,42,37.18875,-100.71030556,1,1,0
200213,91,4285,6,9,2015,1,22,53,38.91301667,-94.66460833,1,1,0
200214,121,4320,6,9,2015,1,21,17,38.58970833,-94.84713056,1,1,0
200215,91,3080,7,9,2015,2,2,27,38.95713889,-94.76478056,1,1,1
200219,169,1781,14,9,2015,2,4,30,38.68931111,-97.68621111,1,1,0
200222,55,1950,17,9,2015,5,15,5,38.04708889,-100.88374167,1,1,0
200225,43,468,22,9,2015,3,16,40,39.74004444,-95.17465833,1,1,1
200232,91,3080,12,10,2015,2,6,10,38.92401944,-94.75513611,1,1,0
200233,177,5400,5,9,2015,7,15,30,39.09085833,-95.70991111,1,1,0
200236,189,2610,8,9,2015,3,19,49,37.03927222,-101.48328056,1,2,0
200240,177,5400,28,9,2015,2,2,24,39.05838611,-95.67513611,1,1,0
200242,91,1480,7,10,2015,4,20,20,38.75551944,-94.97176111,1,2,1
200246,177,5400,9,10,2015,6,22,27,39.04188333,-95.66692778,1,1,0
200247,173,5880,10,10,2015,7,21,58,37.63674444,-97.30854444,1,1,0
200251,91,4285,16,10,2015,6,8,4,38.9057,-94.66760833,1,1,0
200254,209,2820,19,10,2015,2,17,23,39.07313333,-94.75788333,1,1,0
200256,173,5880,23,10,2015,6,15,54,37.65738889,-97.27126944,1,1,0
200259,209,2820,30,10,2015,6,18,8,39.14315556,-94.83494722,2,1,0
200260,173,5880,31,10,2015,7,0,41,37.66815556,-97.29883333,2,1,1
200263,161,3490,5,10,2015,2,19,15,39.21441111,-96.57636944,2,1,1
200264,173,5880,11,10,2015,1,0,29,37.64836944,-97.309425,1,1,0
200268,127,1180,25,10,2015,1,16,2,38.81606667,-96.50138611,1,1,0
200270,173,5880,18,9,2015,6,2,4,37.68996944,-97.30843889,1,1,1
200271,125,2670,29,10,2015,5,10,40,37.22328056,-95.70801389,1,1,0
200273,41,20,3,11,2015,3,15,23,38.92051944,-97.21395278,1,1,0
200274,173,5880,3,11,2015,3,21,49,37.65714444,-97.31183333,1,1,1
200276,109,4830,4,11,2015,4,8,13,38.90395278,-101.33348611,1,1,0
200278,113,3430,7,11,2015,7,22,44,38.369475,-97.64865556,1,1,2
200279,91,4285,7,11,2015,7,14,53,38.81090278,-94.74279444,1,1,0
200280,203,3130,8,11,2015,1,3,30,38.70129444,-101.25706667,1,1,1
200282,175,3160,10,11,2015,3,18,14,37.14859722,-100.74930556,1,1,0
200283,209,2820,10,11,2015,3,19,16,39.07573056,-94.60830278,1,1,1
200287,117,3560,16,11,2015,2,19,29,39.842175,-96.650625,1,1,0
200288,37,1890,17,11,2015,3,0,1,37.45478056,-94.67396111,2,1,1
200291,9,2150,2,10,2015,6,2,35,38.36731944,-98.79288889,1,1,1
200292,209,2820,22,11,2015,1,2,50,39.09222222,-94.63645,1,1,0
200293,173,5880,22,11,2015,1,12,45,37.67845556,-97.31453889,1,1,0
200296,83,2290,26,11,2015,5,13,55,38.09416944,-99.75971389,12,1,0
200297,55,2498,26,11,2015,5,16,35,38.00313056,-100.97968611,12,1,0
200298,91,4140,27,11,2015,6,9,57,38.91285833,-94.76600833,12,1,0
200302,121,3320,28,11,2015,7,15,24,38.43421389,-94.68667222,2,1,0
200303,35,210,30,10,2015,6,6,40,37.06683611,-97.03903611,1,1,0
200304,103,5390,17,11,2015,3,21,41,39.02452222,-95.12754722,1,1,0
200305,173,5880,14,11,2015,7,16,42,37.6913,-97.38944444,1,1,0
200313,173,5880,5,12,2015,7,2,33,37.69324167,-97.35285,1,1,0
200314,173,5880,6,12,2015,1,23,30,37.677675,-97.315075,1,1,0
200316,61,2790,10,12,2015,5,8,41,39.04158611,-96.8295,1,1,0
200317,17,3570,11,12,2015,6,8,25,38.149275,-96.49690556,1,1,0
200319,69,2680,13,12,2015,1,16,16,37.87005,-100.60216944,11,1,0
200321,195,5590,15,12,2015,3,8,5,38.92028056,-99.89158056,5,1,0
200322,151,4570,17,12,2015,5,7,0,37.76638611,-98.53997778,10,2,0
200323,61,2790,20,12,2015,1,22,35,38.95007778,-96.85854167,1,1,0
200325,81,5260,22,12,2015,3,1,29,37.50414444,-100.87086389,1,1,1
200326,161,3490,22,12,2015,3,14,25,39.2473,-96.60535556,1,1,0
200327,57,538,23,12,2015,4,18,2,37.48583056,-99.89116944,1,3,0
200328,173,5880,23,12,2015,4,15,55,37.67764167,-97.3482,1,1,1
200330,87,5950,31,12,2015,5,22,30,39.32521111,-95.27249444,1,1,0
210002,111,2090,1,1,2015,5,3,40,38.11188889,-85.87231389,1,1,1
210003,113,2410,1,1,2015,5,20,8,37.94181944,-84.54610278,10,1,1
210005,81,780,2,1,2015,6,7,46,38.49269444,-84.56636111,3,1,0
210007,111,2090,4,1,2015,1,21,10,38.16887778,-85.72083611,10,1,0
210008,231,2260,5,1,2015,2,17,27,36.84723889,-84.86057778,10,2,0
210013,115,3340,8,1,2015,5,5,23,37.74975556,-82.70292778,1,1,0
210014,25,2362,2,1,2015,6,16,28,37.43045278,-83.3031,10,1,0
210019,67,1980,3,1,2015,7,17,57,38.04236944,-84.46406389,10,1,0
210021,67,1980,14,1,2015,4,15,15,38.04853889,-84.53477222,1,2,0
210022,111,2090,6,1,2015,3,10,35,38.24470833,-85.78730278,1,1,0
210026,107,2450,15,1,2015,5,14,52,37.194425,-87.49109444,10,1,0
210027,111,2090,18,1,2015,1,4,5,38.143325,-85.83967778,10,1,2
210028,193,788,16,1,2015,6,12,31,37.10133056,-83.09328333,1,1,0
210030,145,2520,20,1,2015,3,12,34,37.08570556,-88.59743333,1,1,0
210033,111,2090,22,1,2015,5,18,20,38.16537778,-85.61628611,1,1,0
210034,111,2090,23,1,2015,6,20,36,38.25348889,-85.75383611,10,1,0
210050,9,1310,31,1,2015,7,3,0,36.98235556,-85.94252778,1,1,0
210053,37,2400,1,1,2015,5,9,23,39.08378056,-84.48360833,1,1,1
210055,121,770,6,1,2015,3,8,9,36.95804722,-84.07057222,1,1,0
210056,37,3560,12,1,2015,2,12,54,39.0097,-84.46912222,10,1,0
210057,155,1910,15,1,2015,5,11,58,37.57062222,-85.25851111,7,1,0
210058,29,2990,17,1,2015,7,5,55,37.97941944,-85.6849,1,1,0
210060,207,2810,19,1,2015,2,8,55,37.06795278,-85.06514167,1,1,0
210061,179,343,23,1,2015,6,12,57,37.78525833,-85.67507778,4,1,0
210062,205,2270,30,1,2015,6,20,5,38.19194722,-83.42030833,1,1,0
210065,195,1243,1,2,2015,1,18,44,37.55488889,-82.13582778,2,1,1
210066,145,2520,1,2,2015,1,1,48,37.05267778,-88.64856667,1,1,1
210068,111,2090,7,2,2015,7,20,31,38.19926944,-85.83734444,1,1,0
210069,67,1980,8,2,2015,1,20,40,37.89934444,-84.35589722,10,1,0
210070,111,2090,9,2,2015,2,7,30,38.02353333,-85.916575,10,1,0
210072,15,1150,6,2,2015,6,0,30,38.99441944,-84.62506111,1,1,1
210075,15,1150,11,2,2015,4,21,38,39.01143333,-84.64538333,1,1,0
210076,67,1980,9,2,2015,2,15,56,38.04134722,-84.63160278,10,1,0
210077,67,1980,13,2,2015,6,12,19,38.15077222,-84.48959722,1,1,0
210079,111,2090,15,2,2015,1,3,23,38.19912778,-85.76677222,10,1,1
210081,117,813,18,2,2015,4,11,24,39.04364722,-84.579675,4,1,1
210084,111,2090,22,2,2015,1,13,14,38.012575,-85.92726667,10,1,0
210086,121,298,23,2,2015,2,2,20,36.86915556,-83.84500833,10,1,0
210088,59,2490,28,2,2015,7,21,28,37.72244167,-87.12505833,10,1,0
